Code région;Nom de la région;Code département;Code arrondissement;Code canton;Code commune;Nom de la commune;Population municipale;Population comptée à part;Population totale;
76;Occitanie;48;2;89;027;Mont Lozère et Goulet;1 033;49;1 082;
76;Occitanie;48;2;06;100;Montbel;112;4;116;
76;Occitanie;48;2;03;103;Montrodat;1 231;78;1 309;
76;Occitanie;48;2;01;012;Les Monts-Verts;350;11;361;
76;Occitanie;48;2;01;104;Nasbinals;509;13;522;
76;Occitanie;48;2;07;105;Naussac-Fontanes;351;18;369;
76;Occitanie;48;2;01;106;Noalhac;98;0;98;
76;Occitanie;48;2;03;107;Palhers;188;7;195;
76;Occitanie;48;2;06;108;La Panouse;79;2;81;
76;Occitanie;48;2;11;110;Paulhac-en-Margeride;100;4;104;
76;Occitanie;48;2;06;111;Pelouse;235;8;243;
76;Occitanie;48;2;01;009;Peyre en Aubrac;2 322;84;2 406;
76;Occitanie;48;2;13;015;Pied-de-Borne;190;12;202;
76;Occitanie;48;2;06;112;Pierrefiche;164;5;169;
76;Occitanie;48;1;04;115;Le Pompidou;161;7;168;
76;Occitanie;48;1;13;116;Pont de Montvert - Sud Mont Lozère;594;20;614;
76;Occitanie;48;2;13;117;Pourcharesses;118;2;120;
76;Occitanie;48;2;13;119;Prévenchères;256;12;268;
76;Occitanie;48;2;01;087;Prinsuéjols-Malbouzon;287;8;295;
76;Occitanie;48;2;12;121;Prunières;259;17;276;
76;Occitanie;48;2;01;123;Recoules-d'Aubrac;192;2;194;
76;Occitanie;48;2;08;124;Recoules-de-Fumas;103;0;103;
76;Occitanie;48;2;08;126;Ribennes;169;6;175;
76;Occitanie;48;2;11;127;Rieutort-de-Randon;775;11;786;
76;Occitanie;48;2;12;128;Rimeize;581;20;601;
76;Occitanie;48;2;07;129;Rocles;234;6;240;
76;Occitanie;48;1;04;130;Rousses;113;1;114;
76;Occitanie;48;1;05;131;Le Rozier;136;5;141;
76;Occitanie;48;2;11;132;Saint-Alban-sur-Limagnole;1 336;33;1 369;
76;Occitanie;48;2;11;133;Saint-Amans;151;5;156;
76;Occitanie;48;2;13;135;Saint-André-Capcèze;181;0;181;
76;Occitanie;48;1;04;136;Saint-André-de-Lancize;126;8;134;
76;Occitanie;48;2;13;137;Saint-Bauzile;624;25;649;
76;Occitanie;48;2;03;138;Saint-Bonnet-de-Chirac;70;1;71;
76;Occitanie;48;2;07;139;Saint Bonnet-Laval;258;2;260;
76;Occitanie;48;2;12;140;Saint-Chély-d'Apcher;4 160;608;4 768;
76;Occitanie;48;2;11;145;Saint-Denis-en-Margeride;179;1;180;
76;Occitanie;48;2;13;147;Saint-Étienne-du-Valdonnez;647;40;687;
76;Occitanie;48;1;04;148;Saint-Étienne-Vallée-Française;512;31;543;
76;Occitanie;48;2;07;150;Saint-Flour-de-Mercoire;192;7;199;
76;Occitanie;48;2;06;151;Saint-Frézal-d'Albuges;69;2;71;
76;Occitanie;48;2;11;153;Saint-Gal;90;5;95;
76;Occitanie;48;1;04;155;Saint-Germain-de-Calberte;441;5;446;
76;Occitanie;48;2;03;156;Saint-Germain-du-Teil;878;14;892;
76;Occitanie;48;1;04;158;Saint-Hilaire-de-Lavit;115;3;118;
76;Occitanie;48;2;06;160;Saint-Jean-la-Fouillouse;159;7;166;
76;Occitanie;48;2;01;161;Saint-Juéry;66;2;68;
76;Occitanie;48;1;04;163;Saint-Julien-des-Points;111;1;112;
76;Occitanie;48;2;01;165;Saint-Laurent-de-Muret;187;9;196;
76;Occitanie;48;2;01;167;Saint-Laurent-de-Veyrès;38;0;38;
76;Occitanie;48;2;08;168;Saint-Léger-de-Peyre;184;5;189;
76;Occitanie;48;2;11;169;Saint-Léger-du-Malzieu;213;3;216;
76;Occitanie;48;1;04;170;Saint-Martin-de-Boubaux;176;3;179;
76;Occitanie;48;1;04;171;Saint-Martin-de-Lansuscle;188;5;193;
76;Occitanie;48;1;04;173;Saint-Michel-de-Dèze;248;8;256;
76;Occitanie;48;2;06;174;Saint-Paul-le-Froid;141;3;144;
76;Occitanie;48;2;01;175;Saint-Pierre-de-Nogaret;180;5;185;
76;Occitanie;48;1;05;176;Saint-Pierre-des-Tripiers;84;4;88;
76;Occitanie;48;2;12;177;Saint-Pierre-le-Vieux;315;9;324;
76;Occitanie;48;1;04;178;Saint-Privat-de-Vallongue;233;7;240;
76;Occitanie;48;2;11;179;Saint-Privat-du-Fau;130;1;131;
76;Occitanie;48;2;02;181;Saint-Saturnin;64;2;66;
76;Occitanie;48;2;06;182;Saint-Sauveur-de-Ginestoux;57;2;59;
76;Occitanie;48;2;06;184;Saint-Symphorien;226;8;234;
76;Occitanie;48;1;04;144;Sainte-Croix-Vallée-Française;279;9;288;
76;Occitanie;48;2;11;149;Sainte-Eulalie;37;2;39;
76;Occitanie;48;2;06;157;Sainte-Hélène;98;4;102;
76;Occitanie;48;2;01;187;Les Salces;99;3;102;
76;Occitanie;48;2;03;185;Les Salelles;166;6;172;
76;Occitanie;48;2;11;188;Serverette;264;6;270;
76;Occitanie;48;2;08;189;Servières;184;2;186;
76;Occitanie;48;2;01;190;Termes;207;9;216;
76;Occitanie;48;2;02;191;La Tieule;90;2;92;
76;Occitanie;48;2;01;192;Trélans;93;2;95;
76;Occitanie;48;1;04;193;Vebron;199;3;202;
76;Occitanie;48;1;04;152;Ventalon en Cévennes;221;8;229;
76;Occitanie;48;1;13;194;Vialas;434;48;482;
76;Occitanie;48;2;11;197;La Villedieu;32;0;32;
76;Occitanie;48;2;13;198;Villefort;549;12;561;
52;Pays de la Loire;49;3;15;002;Allonnes;3 026;113;3 139;
52;Pays de la Loire;49;1;98;007;Angers;151 229;4 314;155 543;
52;Pays de la Loire;49;4;20;008;Angrie;947;13;960;
52;Pays de la Loire;49;3;14;009;Antoigné;467;4;471;
52;Pays de la Loire;49;4;20;010;Armaillé;313;9;322;
52;Pays de la Loire;49;3;19;011;Artannes-sur-Thouet;426;17;443;
52;Pays de la Loire;49;1;11;012;Aubigné-sur-Layon;366;12;378;
52;Pays de la Loire;49;1;04;015;Avrillé;13 699;367;14 066;
52;Pays de la Loire;49;1;21;017;Baracé;572;4;576;
52;Pays de la Loire;49;3;08;018;Baugé-en-Anjou;11 868;267;12 135;
52;Pays de la Loire;49;1;03;020;Beaucouzé;5 002;112;5 114;
52;Pays de la Loire;49;3;08;021;Beaufort-en-Anjou;7 166;168;7 334;
52;Pays de la Loire;49;1;11;022;Beaulieu-sur-Layon;1 413;31;1 444;
52;Pays de la Loire;49;2;09;023;Beaupréau-en-Mauges;23 146;705;23 851;
52;Pays de la Loire;49;4;10;026;Bécon-les-Granits;2 810;129;2 939;
52;Pays de la Loire;49;2;09;027;Bégrolles-en-Mauges;2 040;38;2 078;
52;Pays de la Loire;49;1;03;028;Béhuard;123;6;129;
52;Pays de la Loire;49;1;11;345;Bellevigne-en-Layon;5 757;113;5 870;
52;Pays de la Loire;49;1;17;029;Blaison-Saint-Sulpice;1 228;43;1 271;
52;Pays de la Loire;49;3;15;030;Blou;998;35;1 033;
52;Pays de la Loire;49;3;08;138;Les Bois d'Anjou;2 637;67;2 704;
52;Pays de la Loire;49;1;02;035;Bouchemaine;6 709;143;6 852;
52;Pays de la Loire;49;4;20;036;Bouillé-Ménard;745;20;765;
52;Pays de la Loire;49;4;20;038;Bourg-l'Évêque;251;4;255;
52;Pays de la Loire;49;3;15;041;Brain-sur-Allonnes;1 973;31;2 004;
52;Pays de la Loire;49;3;15;045;La Breille-les-Pins;599;15;614;
52;Pays de la Loire;49;3;14;046;Brézé;1 253;31;1 284;
52;Pays de la Loire;49;1;05;048;Briollay;2 898;43;2 941;
52;Pays de la Loire;49;1;86;050;Brissac Loire Aubance;10 803;353;11 156;
52;Pays de la Loire;49;3;14;053;Brossay;371;5;376;
52;Pays de la Loire;49;4;20;054;Candé;2 845;69;2 914;
52;Pays de la Loire;49;1;05;055;Cantenay-Épinard;2 214;39;2 253;
52;Pays de la Loire;49;4;20;056;Carbay;252;6;258;
52;Pays de la Loire;49;2;13;057;Cernusson;362;6;368;
52;Pays de la Loire;49;2;13;058;Les Cerqueux;880;9;889;
52;Pays de la Loire;49;3;19;060;Chacé;1 416;28;1 444;
52;Pays de la Loire;49;4;20;061;Challain-la-Potherie;816;18;834;
52;Pays de la Loire;49;1;10;063;Chalonnes-sur-Loire;6 557;181;6 738;
52;Pays de la Loire;49;4;21;064;Chambellay;392;11;403;
52;Pays de la Loire;49;1;10;068;Champtocé-sur-Loire;1 870;31;1 901;
52;Pays de la Loire;49;2;13;070;Chanteloup-les-Bois;710;10;720;
52;Pays de la Loire;49;1;06;076;La Chapelle-Saint-Laud;743;8;751;
52;Pays de la Loire;49;4;21;080;Châteauneuf-sur-Sarthe;3 218;62;3 280;
52;Pays de la Loire;49;1;10;082;Chaudefonds-sur-Layon;959;16;975;
52;Pays de la Loire;49;4;20;089;Chazé-sur-Argos;1 059;28;1 087;
52;Pays de la Loire;49;1;21;090;Cheffes;977;14;991;
52;Pays de la Loire;49;2;11;092;Chemillé-en-Anjou;21 600;618;22 218;
52;Pays de la Loire;49;4;21;067;Chenillé-Champteussé;354;6;360;
52;Pays de la Loire;49;2;99;099;Cholet;53 718;2 054;55 772;
52;Pays de la Loire;49;3;14;100;Cizay-la-Madeleine;471;4;475;
52;Pays de la Loire;49;2;13;102;Cléré-sur-Layon;343;7;350;
52;Pays de la Loire;49;1;06;107;Cornillé-les-Caves;472;15;487;
52;Pays de la Loire;49;2;13;109;Coron;1 598;31;1 629;
52;Pays de la Loire;49;1;06;110;Corzé;1 819;15;1 834;
52;Pays de la Loire;49;3;14;112;Le Coudray-Macouard;917;26;943;
52;Pays de la Loire;49;3;14;113;Courchamps;497;10;507;
52;Pays de la Loire;49;3;15;114;Courléon;147;3;150;
52;Pays de la Loire;49;1;10;120;Denée;1 402;27;1 429;
52;Pays de la Loire;49;3;14;121;Dénezé-sous-Doué;464;20;484;
52;Pays de la Loire;49;3;19;123;Distré;1 673;57;1 730;
52;Pays de la Loire;49;3;14;125;Doué-en-Anjou;10 981;387;11 368;
52;Pays de la Loire;49;1;21;127;Durtal;3 371;73;3 444;
52;Pays de la Loire;49;1;05;129;Écouflant;4 070;54;4 124;
52;Pays de la Loire;49;1;05;130;Écuillé;631;6;637;
52;Pays de la Loire;49;3;14;131;Épieds;747;13;760;
52;Pays de la Loire;49;4;87;367;Erdre-en-Anjou;5 750;90;5 840;
52;Pays de la Loire;49;1;21;132;Étriché;1 547;20;1 567;
52;Pays de la Loire;49;1;05;135;Feneu;2 216;41;2 257;
52;Pays de la Loire;49;3;19;140;Fontevraud-l'Abbaye;1 532;27;1 559;
52;Pays de la Loire;49;1;17;167;Les Garennes sur Loire;4 495;118;4 613;
52;Pays de la Loire;49;3;85;261;Gennes-Val-de-Loire;8 679;179;8 858;
52;Pays de la Loire;49;4;21;155;Grez-Neuville;1 449;42;1 491;
52;Pays de la Loire;49;4;21;065;Les Hauts d'Anjou;5 558;174;5 732;
52;Pays de la Loire;49;1;06;159;Huillé;553;8;561;
52;Pays de la Loire;49;1;10;160;Ingrandes-Le Fresne sur Loire;2 601;48;2 649;
52;Pays de la Loire;49;4;21;161;La Jaille-Yvon;320;10;330;
52;Pays de la Loire;49;1;06;163;Jarzé Villages;2 746;29;2 775;
52;Pays de la Loire;49;4;21;170;Juvardeil;822;14;836;
52;Pays de la Loire;49;3;15;171;La Lande-Chasles;122;1;123;
52;Pays de la Loire;49;1;06;174;Lézigné;768;13;781;
52;Pays de la Loire;49;4;21;176;Le Lion-d'Angers;4 870;95;4 965;
52;Pays de la Loire;49;4;20;178;Loiré;861;29;890;
52;Pays de la Loire;49;1;07;307;Loire-Authion;15 821;595;16 416;
52;Pays de la Loire;49;3;15;180;Longué-Jumelles;6 813;177;6 990;
52;Pays de la Loire;49;1;89;200;Longuenée-en-Anjou;6 351;164;6 515;
52;Pays de la Loire;49;3;14;182;Louresse-Rochemenier;844;15;859;
52;Pays de la Loire;49;2;13;373;Lys-Haut-Layon;7 882;191;8 073;
52;Pays de la Loire;49;1;06;188;Marcé;842;13;855;
52;Pays de la Loire;49;2;16;244;Mauges-sur-Loire;18 366;442;18 808;
52;Pays de la Loire;49;2;13;192;Maulévrier;3 161;82;3 243;
52;Pays de la Loire;49;2;18;193;Le May-sur-Èvre;3 822;71;3 893;
52;Pays de la Loire;49;3;08;194;Mazé-Milon;5 787;103;5 890;
52;Pays de la Loire;49;2;13;195;Mazières-en-Mauges;1 154;26;1 180;
52;Pays de la Loire;49;3;07;201;La Ménitré;2 089;40;2 129;
52;Pays de la Loire;49;4;21;205;Miré;989;13;1 002;
52;Pays de la Loire;49;1;21;209;Montigné-lès-Rairies;414;3;417;
52;Pays de la Loire;49;2;13;211;Montilliers;1 225;30;1 255;
52;Pays de la Loire;49;3;14;215;Montreuil-Bellay;3 903;248;4 151;
52;Pays de la Loire;49;1;04;214;Montreuil-Juigné;7 513;155;7 668;
52;Pays de la Loire;49;1;06;216;Montreuil-sur-Loir;570;7;577;
52;Pays de la Loire;49;4;21;217;Montreuil-sur-Maine;744;11;755;
52;Pays de la Loire;49;2;09;218;Montrevault-sur-Èvre;15 971;304;16 275;
52;Pays de la Loire;49;3;19;219;Montsoreau;441;8;449;
52;Pays de la Loire;49;1;21;220;Morannes sur Sarthe-Daumeray;3 642;55;3 697;
52;Pays de la Loire;49;3;15;221;Mouliherne;864;29;893;
52;Pays de la Loire;49;1;11;222;Mozé-sur-Louet;2 006;44;2 050;
52;Pays de la Loire;49;1;17;223;Mûrs-Erigné;5 453;97;5 550;
52;Pays de la Loire;49;3;15;224;Neuillé;991;14;1 005;
52;Pays de la Loire;49;3;08;228;Noyant-Villages;5 680;182;5 862;
52;Pays de la Loire;49;2;13;231;Nuaillé;1 489;39;1 528;
52;Pays de la Loire;49;4;20;248;Ombrée d'Anjou;9 013;251;9 264;
52;Pays de la Loire;49;2;16;069;Orée d'Anjou;16 324;257;16 581;
52;Pays de la Loire;49;3;19;235;Parnay;435;15;450;
52;Pays de la Loire;49;2;13;236;Passavant-sur-Layon;126;5;131;
52;Pays de la Loire;49;3;08;237;La Pellerine;145;2;147;
52;Pays de la Loire;49;2;13;240;La Plaine;1 031;35;1 066;
52;Pays de la Loire;49;1;07;241;Le Plessis-Grammoire;2 326;55;2 381;
52;Pays de la Loire;49;1;17;246;Les Ponts-de-Cé;12 708;620;13 328;
52;Pays de la Loire;49;1;10;247;La Possonnière;2 429;44;2 473;
52;Pays de la Loire;49;3;14;253;Le Puy-Notre-Dame;1 193;41;1 234;
52;Pays de la Loire;49;1;21;257;Les Rairies;1 006;17;1 023;
52;Pays de la Loire;49;1;10;259;Rochefort-sur-Loire;2 343;45;2 388;
52;Pays de la Loire;49;2;18;260;La Romagne;1 835;120;1 955;
52;Pays de la Loire;49;3;19;262;Rou-Marson;664;10;674;
52;Pays de la Loire;49;4;10;266;Saint-Augustin-des-Bois;1 214;28;1 242;
52;Pays de la Loire;49;1;06;267;Saint-Barthélemy-d'Anjou;9 209;284;9 493;
52;Pays de la Loire;49;2;18;269;Saint-Christophe-du-Bois;2 699;56;2 755;
52;Pays de la Loire;49;1;03;271;Saint-Clément-de-la-Place;2 161;30;2 191;
52;Pays de la Loire;49;3;15;272;Saint-Clément-des-Levées;1 118;32;1 150;
52;Pays de la Loire;49;3;14;274;Saint-Cyr-en-Bourg;883;22;905;
52;Pays de la Loire;49;1;10;283;Saint-Georges-sur-Loire;3 570;43;3 613;
52;Pays de la Loire;49;1;10;284;Saint-Germain-des-Prés;1 399;48;1 447;
52;Pays de la Loire;49;1;17;288;Saint-Jean-de-la-Croix;230;6;236;
52;Pays de la Loire;49;1;03;289;Saint-Jean-de-Linières;1 822;32;1 854;
52;Pays de la Loire;49;3;14;291;Saint-Just-sur-Dive;396;5;401;
52;Pays de la Loire;49;1;03;294;Saint-Lambert-la-Potherie;2 731;42;2 773;
52;Pays de la Loire;49;1;03;298;Saint-Léger-des-Bois;1 707;50;1 757;
52;Pays de la Loire;49;2;18;299;Saint-Léger-sous-Cholet;2 817;85;2 902;
52;Pays de la Loire;49;3;14;302;Saint-Macaire-du-Bois;457;4;461;
52;Pays de la Loire;49;1;03;306;Saint-Martin-du-Fouilloux;1 672;36;1 708;
52;Pays de la Loire;49;1;17;308;Saint-Melaine-sur-Aubance;2 040;57;2 097;
52;Pays de la Loire;49;2;13;310;Saint-Paul-du-Bois;599;14;613;
52;Pays de la Loire;49;3;15;311;Saint-Philbert-du-Peuple;1 297;29;1 326;
52;Pays de la Loire;49;4;10;321;Saint-Sigismond;375;9;384;
52;Pays de la Loire;49;1;02;278;Sainte-Gemmes-sur-Loire;3 416;274;3 690;
52;Pays de la Loire;49;1;07;326;Sarrigné;815;19;834;
52;Pays de la Loire;49;3;19;328;Saumur;27 125;1 429;28 554;
52;Pays de la Loire;49;1;03;329;Savennières;1 338;23;1 361;
52;Pays de la Loire;49;4;21;330;Sceaux-d'Anjou;1 183;13;1 196;
52;Pays de la Loire;49;4;20;331;Segré-en-Anjou Bleu;17 577;875;18 452;
52;Pays de la Loire;49;2;18;332;La Séguinière;4 092;77;4 169;
52;Pays de la Loire;49;1;06;333;Seiches-sur-le-Loir;2 980;45;3 025;
52;Pays de la Loire;49;1;06;334;Sermaise;319;5;324;
52;Pays de la Loire;49;2;18;301;Sèvremoine;25 681;558;26 239;
52;Pays de la Loire;49;2;13;336;Somloire;897;16;913;
52;Pays de la Loire;49;1;06;337;Soucelles;2 560;51;2 611;
52;Pays de la Loire;49;1;17;338;Soulaines-sur-Aubance;1 418;30;1 448;
52;Pays de la Loire;49;1;05;339;Soulaire-et-Bourg;1 484;30;1 514;
52;Pays de la Loire;49;3;19;341;Souzay-Champigny;760;27;787;
52;Pays de la Loire;49;1;11;086;Terranjou;3 959;88;4 047;
52;Pays de la Loire;49;2;13;343;La Tessoualle;3 162;71;3 233;
52;Pays de la Loire;49;4;21;344;Thorigné-d'Anjou;1 222;25;1 247;
52;Pays de la Loire;49;1;21;347;Tiercé;4 349;66;4 415;
52;Pays de la Loire;49;2;13;352;Toutlemonde;1 336;26;1 362;
52;Pays de la Loire;49;1;07;353;Trélazé;14 402;240;14 642;
52;Pays de la Loire;49;2;13;355;Trémentines;2 956;52;3 008;
52;Pays de la Loire;49;3;14;003;Tuffalun;1 774;40;1 814;
52;Pays de la Loire;49;3;19;358;Turquant;585;20;605;
52;Pays de la Loire;49;3;14;359;Les Ulmes;581;16;597;
52;Pays de la Loire;49;4;10;183;Val d'Erdre-Auxence;4 856;60;4 916;
52;Pays de la Loire;49;1;88;292;Val-du-Layon;3 397;53;3 450;
52;Pays de la Loire;49;3;15;361;Varennes-sur-Loire;1 829;68;1 897;
52;Pays de la Loire;49;3;19;362;Varrains;1 224;49;1 273;
52;Pays de la Loire;49;3;14;364;Vaudelnay;1 159;21;1 180;
52;Pays de la Loire;49;3;15;368;Vernantes;1 990;25;2 015;
52;Pays de la Loire;49;3;15;369;Vernoil-le-Fourrier;1 269;23;1 292;
52;Pays de la Loire;49;3;19;370;Verrie;478;9;487;
52;Pays de la Loire;49;1;06;323;Verrières-en-Anjou;7 060;297;7 357;
52;Pays de la Loire;49;2;13;371;Vezins;1 704;32;1 736;
52;Pays de la Loire;49;3;15;374;Villebernier;1 540;44;1 584;
52;Pays de la Loire;49;1;06;377;Villevêque;2 943;51;2 994;
52;Pays de la Loire;49;3;15;378;Vivy;2 589;86;2 675;
52;Pays de la Loire;49;2;13;381;Yzernay;1 855;35;1 890;
28;Normandie;50;4;22;002;Agneaux;4 010;512;4 522;
28;Normandie;50;3;01;003;Agon-Coutainville;2 795;134;2 929;
28;Normandie;50;4;18;004;Airel;541;3;544;
28;Normandie;50;4;18;006;Amigny;143;5;148;
28;Normandie;50;3;10;007;Ancteville;250;8;258;
28;Normandie;50;1;03;008;Anctoville-sur-Boscq;457;26;483;
28;Normandie;50;2;26;013;Anneville-en-Saire;394;8;402;
28;Normandie;50;3;01;014;Anneville-sur-Mer;240;5;245;
28;Normandie;50;3;20;015;Annoville;666;12;678;
28;Normandie;50;3;05;016;Appeville;177;2;179;
28;Normandie;50;1;19;019;Aucey-la-Plaine;433;6;439;
28;Normandie;50;2;05;021;Audouville-la-Hubert;82;1;83;
28;Normandie;50;2;26;022;Aumeville-Lestre;120;3;123;
28;Normandie;50;4;05;023;Auvers;675;10;685;
28;Normandie;50;3;01;024;Auxais;173;3;176;
28;Normandie;50;1;02;025;Avranches;7 719;648;8 367;
28;Normandie;50;2;25;026;Azeville;90;1;91;
28;Normandie;50;1;02;027;Bacilly;932;25;957;
28;Normandie;50;3;20;028;La Baleine;92;1;93;
28;Normandie;50;1;16;029;Barenton;1 181;63;1 244;
28;Normandie;50;2;26;030;Barfleur;577;13;590;
28;Normandie;50;2;17;031;Barneville-Carteret;2 227;64;2 291;
28;Normandie;50;4;23;032;La Barre-de-Semilly;988;40;1 028;
28;Normandie;50;2;17;033;Baubigny;146;3;149;
28;Normandie;50;4;23;034;Baudre;542;18;560;
28;Normandie;50;3;05;036;Baupte;432;6;438;
28;Normandie;50;1;03;038;Beauchamps;404;11;415;
28;Normandie;50;4;09;039;Beaucoudray;135;3;138;
28;Normandie;50;1;16;040;Beauficel;144;7;151;
28;Normandie;50;1;19;042;Beauvoir;413;10;423;
28;Normandie;50;3;20;044;Belval;314;1;315;
28;Normandie;50;2;17;045;Benoîtville;622;15;637;
28;Normandie;50;4;18;046;Bérigny;423;6;429;
28;Normandie;50;4;27;048;Beslon;562;9;571;
28;Normandie;50;2;04;049;Besneville;666;15;681;
28;Normandie;50;4;09;050;Beuvrigny;138;0;138;
28;Normandie;50;2;05;052;Beuzeville-la-Bastille;145;2;147;
28;Normandie;50;4;09;054;Biéville;189;5;194;
28;Normandie;50;2;04;055;Biniville;115;2;117;
28;Normandie;50;3;01;058;Blainville-sur-Mer;1 633;63;1 696;
28;Normandie;50;2;05;059;Blosville;309;1;310;
28;Normandie;50;4;27;060;La Bloutière;425;8;433;
28;Normandie;50;1;27;062;Boisyvon;113;0;113;
28;Normandie;50;2;04;064;La Bonneville;194;8;202;
28;Normandie;50;4;27;069;Bourguenolles;343;4;347;
28;Normandie;50;4;23;546;Bourgvallées;2 574;63;2 637;
28;Normandie;50;2;05;070;Boutteville;72;5;77;
28;Normandie;50;3;10;072;Brainville;221;7;228;
28;Normandie;50;1;15;074;Brécey;2 100;168;2 268;
28;Normandie;50;1;03;076;Bréhal;3 366;91;3 457;
28;Normandie;50;2;24;077;Bretteville;1 092;32;1 124;
28;Normandie;50;3;11;078;Bretteville-sur-Ay;384;9;393;
28;Normandie;50;2;04;079;Breuville;421;7;428;
28;Normandie;50;1;03;081;Bréville-sur-Mer;781;40;821;
28;Normandie;50;2;04;082;Bricquebec-en-Cotentin;5 939;162;6 101;
28;Normandie;50;2;17;083;Bricquebosq;585;6;591;
28;Normandie;50;3;10;084;Bricqueville-la-Blouette;558;17;575;
28;Normandie;50;1;03;085;Bricqueville-sur-Mer;1 204;39;1 243;
28;Normandie;50;2;26;086;Brillevast;326;4;330;
28;Normandie;50;2;25;087;Brix;2 127;53;2 180;
28;Normandie;50;1;16;088;Brouains;141;8;149;
28;Normandie;50;2;05;089;Brucheville;143;5;148;
28;Normandie;50;1;21;090;Buais-Les-Monts;629;14;643;
28;Normandie;50;3;10;092;Cambernon;722;17;739;
28;Normandie;50;3;20;093;Cametours;430;5;435;
28;Normandie;50;3;10;094;Camprond;418;8;426;
28;Normandie;50;4;23;095;Canisy;1 778;58;1 836;
28;Normandie;50;2;26;096;Canteloup;215;8;223;
28;Normandie;50;2;11;097;Canville-la-Rocque;132;3;135;
28;Normandie;50;4;23;098;Carantilly;645;15;660;
28;Normandie;50;4;05;099;Carentan les Marais;7 880;544;8 424;
28;Normandie;50;2;26;101;Carneville;236;5;241;
28;Normandie;50;1;02;102;Carolles;749;17;766;
28;Normandie;50;2;05;103;Carquebut;322;8;330;
28;Normandie;50;2;04;105;Catteville;103;5;108;
28;Normandie;50;4;05;107;Catz;132;7;139;
28;Normandie;50;4;18;106;Cavigny;257;2;259;
28;Normandie;50;1;19;108;Céaux;429;15;444;
28;Normandie;50;1;03;109;Cérences;1 846;46;1 892;
28;Normandie;50;4;18;110;Cerisy-la-Forêt;1 006;20;1 026;
28;Normandie;50;3;20;111;Cerisy-la-Salle;1 062;19;1 081;
28;Normandie;50;1;15;112;La Chaise-Baudouin;480;9;489;
28;Normandie;50;1;02;117;Champeaux;364;6;370;
28;Normandie;50;4;27;118;Champrepus;336;5;341;
28;Normandie;50;1;03;120;Chanteloup;355;9;364;
28;Normandie;50;1;27;121;La Chapelle-Cécelin;243;4;247;
28;Normandie;50;1;15;124;La Chapelle-Urée;152;3;155;
28;Normandie;50;1;16;514;Chaulieu;299;1;300;
28;Normandie;50;1;02;126;Chavoy;127;6;133;
28;Normandie;50;2;98;129;Cherbourg-en-Cotentin;80 076;2 502;82 578;
28;Normandie;50;4;27;130;Chérencé-le-Héron;398;5;403;
28;Normandie;50;2;26;135;Clitourps;200;2;202;
28;Normandie;50;4;27;137;La Colombe;626;14;640;
28;Normandie;50;2;04;138;Colomby;528;10;538;
28;Normandie;50;4;09;139;Condé-sur-Vire;4 058;155;4 213;
28;Normandie;50;3;20;140;Contrières;378;14;392;
28;Normandie;50;1;03;143;Coudeville-sur-Mer;857;26;883;
28;Normandie;50;1;27;144;Coulouvray-Boisbenâtre;558;3;561;
28;Normandie;50;3;10;145;Courcy;607;12;619;
28;Normandie;50;1;19;146;Courtils;225;2;227;
28;Normandie;50;3;10;147;Coutances;8 624;1 273;9 897;
28;Normandie;50;4;18;148;Couvains;488;3;491;
28;Normandie;50;2;08;149;Couville;1 125;17;1 142;
28;Normandie;50;2;26;150;Crasville;254;2;256;
28;Normandie;50;3;11;151;Créances;2 169;38;2 207;
28;Normandie;50;1;15;152;Les Cresnays;232;4;236;
28;Normandie;50;1;19;155;Crollon;301;8;309;
28;Normandie;50;2;04;156;Crosville-sur-Douve;63;0;63;
28;Normandie;50;1;15;158;Cuves;284;15;299;
28;Normandie;50;4;23;159;Dangy;659;16;675;
28;Normandie;50;2;11;160;Denneville;577;13;590;
28;Normandie;50;4;18;161;Le Dézert;586;12;598;
28;Normandie;50;2;24;162;Digosville;1 520;50;1 570;
28;Normandie;50;4;09;164;Domjean;1 062;30;1 092;
28;Normandie;50;1;13;165;Donville-les-Bains;3 164;129;3 293;
28;Normandie;50;3;11;166;Doville;318;5;323;
28;Normandie;50;1;02;167;Dragey-Ronthon;816;19;835;
28;Normandie;50;1;19;168;Ducey-Les Chéris;2 757;72;2 829;
28;Normandie;50;2;25;169;Écausseville;100;1;101;
28;Normandie;50;2;25;172;Émondeville;356;11;367;
28;Normandie;50;1;03;174;Équilly;194;9;203;
28;Normandie;50;2;25;175;Éroudeville;236;5;241;
28;Normandie;50;2;04;176;L' Étang-Bertrand;338;7;345;
28;Normandie;50;2;04;177;Étienville;373;7;380;
28;Normandie;50;2;26;178;Fermanville;1 286;24;1 310;
28;Normandie;50;3;01;181;Feugères;340;8;348;
28;Normandie;50;3;11;182;La Feuillie;270;12;282;
28;Normandie;50;2;17;183;Fierville-les-Mines;335;6;341;
28;Normandie;50;2;17;184;Flamanville;1 742;23;1 765;
28;Normandie;50;4;27;185;Fleury;1 043;23;1 066;
28;Normandie;50;2;25;186;Flottemanville;185;6;191;
28;Normandie;50;1;03;188;Folligny;1 085;43;1 128;
28;Normandie;50;2;25;190;Fontenay-sur-Mer;180;4;184;
28;Normandie;50;4;09;192;Fourneaux;153;3;156;
28;Normandie;50;1;16;193;Le Fresne-Poret;214;2;216;
28;Normandie;50;2;25;194;Fresville;365;11;376;
28;Normandie;50;1;16;195;Gathemo;240;5;245;
